"Census Division
State",,"Number of
Consumers","Average Monthly
Steele-Waseca Coop Electric,,,Cooperative,"7,466",,"8,967",,,"100,788",,,,,8.90,,,,,,,,
Stephen City of,,,Publicly Owned,294,,277,,,"4,128",,,,,6.71,,,,,,,,
Thief River Falls City of,,,Publicly Owned,"3,632",,"2,112",,,"41,757",,,,,5.06,,,,,,,,
Todd-Wadena Electric Coop,,,Cooperative,"6,852",,"6,963",,,"103,175",,,,,6.75,,,,,,,,
"Traverse Electric Coop, Inc",,,Cooperative,"1,308",,"1,954",,,"27,100",,,,,7.21,,,,,,,,
Tri-County Electric Coop,,,Cooperative,"11,728",,"13,979",,,"169,091",,,,,8.27,,,,,,,,
Truman Public Utilities Comm,,,Publicly Owned,558,,524,,,"5,955",,,,,8.80,,,,,,,,
Two Harbors City of,,,Publicly Owned,"1,679",,678,,,"9,614",,,,,7.05,,,,,,,,
Tyler City of,,,Publicly Owned,540,,575,,,"10,852",,,,,5.30,,,,,,,,
Virginia City of,,,Publicly Owned,"4,793",,"2,530",,,"33,313",,,,,7.59,,,,,,,,
Wadena City of,,,Publicly Owned,"2,078",,"1,093",,,"21,329",,,,,5.12,,,,,,,,
Warren City of,,,Publicly Owned,692,,464,,,"7,653",,,,,6.06,,,,,,,,
Warroad City of,,,Publicly Owned,726,,477,,,"8,050",,,,,5.93,,,,,,,,
Waseca City of,,,Publicly Owned,"3,442",,"2,173",,,"26,424",,,,,8.22,,,,,,,,
Wells City of,,,Publicly Owned,"1,219",,710,,,"8,677",,,,,8.18,,,,,,,,
Westbrook City of,,,Publicly Owned,352,,245,,,"4,512",,,,,5.43,,,,,,,,
Whalan City of,,,Publicly Owned,62,,22,,,286,,,,,7.69,,,,,,,,
"Wild Rice Electric Coop, Inc",,,Cooperative,"11,821",,"10,456",,,"173,092",,,,,6.04,,,,,,,,
Willmar Municipal Utils Comm,,,Publicly Owned,"7,551",,"4,666",,,"63,551",,,,,7.34,,,,,,,,
Windom City of,,,Publicly Owned,"2,039",,"1,018",,,"20,027",,,,,5.08,,,,,,,,
Winthrop City of,,,Publicly Owned,667,,383,,,"5,275",,,,,7.26,,,,,,,,
Worthington City of,,,Publicly Owned,"4,347",,"2,209",,,"33,854",,,,,6.53,,,,,,,,
Wright-Hennepin Coop Elec Assn,,,Cooperative,"27,752",,"26,922",,,"371,277",,,,,7.25,,,,,,,,
State Total,,,,"2,078,775",,"1,476,460",,,"19,399,686",,,,,7.61,,,,,,,,
Mississippi,,,,,,,,,,,,,,,,,,,,,,
4-County Electric Power Assn,,,Cooperative,"34,147",,"37,544",,,"529,253",,,,,7.09,,,,,,,,
Aberdeen City of,,,Publicly Owned,"2,835",,"2,466",,,"39,364",,,,,6.26,,,,,,,,
Alcorn County Elec Power Assn,,,Cooperative,"14,206",,"13,826",,,"209,967",,,,,6.58,,,,,,,,
Amory City of,,,Publicly Owned,"3,163",,"2,672",,,"40,263",,,,,6.64,,,,,,,,
Canton Municipal Utilities,,,Publicly Owned,"3,959",,"3,620",,,"56,156",,,,,6.45,,,,,,,,
Central Electric Power Assn,,,Cooperative,"25,518",,"25,716",,,"373,446",,,,,6.89,,,,,,,,
Clarksdale Public Utilities,,,Publicly Owned,"6,669",,"5,319",,,"77,876",,,,,6.83,,,,,,,,
Coahoma Electric Power Assn,,,Cooperative,"5,589",,"5,777",,,"84,033",,,,,6.87,,,,,,,,
Coast Electric Power Assn,,,Cooperative,"59,057",,"64,430",,,"918,444",,,,,7.02,,,,,,,,
Collins City of,,,Publicly Owned,855,,672,,,"10,147",,,,,6.62,,,,,,,,
Columbus City of,,,Publicly Owned,"9,885",,"8,685",,,"138,815",,,,,6.26,,,,,,,,
Delta Electric Power Assn,,,Cooperative,"20,216",,"16,884",,,"236,295",,,,,7.15,,,,,,,,
Dixie Electric Power Assn,,,Cooperative,"31,057",,"33,262",,,"470,275",,,,,7.07,,,,,,,,
Durant City of,,,Publicly Owned,955,,459,,,"6,764",,,,,6.79,,,,,,,,
East Mississippi Elec Pwr Assn,,,Cooperative,"29,771",,"31,948",,,"425,244",,,,,7.51,,,,,,,,
Entergy Mississippi Inc,,,Investor-Owned,"341,204",,"389,585",,,"4,833,935",,,,,8.06,,,,,,,,
Greenwood Utilities Commission,,,Publicly Owned,"8,403",,"6,071",,,"100,899",,,,,6.02,,,,,,,,
Holly Springs City of,,,Publicly Owned,"8,694",,"8,211",,,"130,342",,,,,6.30,,,,,,,,
"State                                             Class of           Number of              Revenue                             Sales                     Average Revenue Electric Utility                                   Ownership        Consumers     (thousand dollars)    (thousand kilowatthours)     per kilowatthour
(cents)",,,,,,,,,,,,,,,,,,,,,,
Itta Bena City of,,,Publicly Owned,933,,,"1,250",,,,"13,361",,,9.36,,,,,,,,
Kosciusko City of,,,Publicly Owned,"2,631",,,"1,800",,,,"23,968",,,7.51,,,,,,,,
Leland City of,,,Publicly Owned,"2,000",,,"2,400",,,,"31,214",,,7.69,,,,,,,,
Louisville Electric System,,,Publicly Owned,"2,680",,,"2,103",,,,"31,636",,,6.65,,,,,,,,
Macon City of,,,Publicly Owned,970,,,838,,,,"11,833",,,7.08,,,,,,,,
Magnolia Electric Power Assn,,,Cooperative,"24,766",,,"26,191",,,,"352,019",,,7.44,,,,,,,,
Mississippi Power Co,,,Investor-Owned,"158,622",,,"164,716",,,,"2,162,623",,,7.62,,,,,,,,
Monroe County Elec Power Assn,,,Cooperative,"8,506",,,"9,642",,,,"142,789",,,6.75,,,,,,,,
Natchez Trace Elec Power Assn,,,Cooperative,"12,224",,,"11,537",,,,"173,474",,,6.65,,,,,,,,
New Albany City of,,,Publicly Owned,"7,816",,,"6,946",,,,"110,516",,,6.29,,,,,,,,
North East Mississippi E P A,,,Cooperative,"13,832",,,"14,375",,,,"210,637",,,6.82,,,,,,,,
Northcentral Mississippi E P A,,,Cooperative,"16,666",,,"18,512",,,,"280,216",,,6.61,,,,,,,,
Okolona City of,,,Publicly Owned,"4,191",,,"4,337",,,,"61,408",,,7.06,,,,,,,,
Oxford City of,,,Publicly Owned,"5,558",,,"4,515",,,,"70,738",,,6.38,,,,,,,,
Pearl River Valley El Pwr Assn,,,Cooperative,"36,380",,,"39,865",,,,"532,889",,,7.48,,,,,,,,
Philadelphia City of,,,Publicly Owned,"3,077",,,"2,541",,,,"40,753",,,6.24,,,,,,,,
Pontotoc Electric Power Assn,,,Cooperative,"13,585",,,"13,845",,,,"203,259",,,6.81,,,,,,,,
Prentiss County Elec Pwr Assn,,,Cooperative,"10,606",,,"9,051",,,,"152,451",,,5.94,,,,,,,,
Public Serv Comm of Yazoo City,,,Publicly Owned,"4,703",,,"3,861",,,,"49,640",,,7.78,,,,,,,,
Singing River Elec Pwr Assn,,,Cooperative,"53,831",,,"59,443",,,,"860,885",,,6.90,,,,,,,,
Southern Pine Elec Pwr Assn,,,Cooperative,"56,301",,,"59,924",,,,"803,100",,,7.46,,,,,,,,
Southwest Mississippi E P A,,,Cooperative,"22,040",,,"19,963",,,,"259,630",,,7.69,,,,,,,,
Starkville City of,,,Publicly Owned,"9,291",,,"7,235",,,,"110,162",,,6.57,,,,,,,,
Tallahatchie Valley E P A,,,Cooperative,"20,926",,,"20,023",,,,"302,136",,,6.63,,,,,,,,
Tippah Electric Power Assn,,,Cooperative,"10,155",,,"9,106",,,,"141,234",,,6.45,,,,,,,,
Tishomingo County E P A,,,Cooperative,"10,558",,,"9,266",,,,"135,965",,,6.81,,,,,,,,
Tombigbee Electric Power Assn,,,Cooperative,"31,335",,,"30,071",,,,"472,245",,,6.37,,,,,,,,
Tupelo City of,,,Publicly Owned,"10,823",,,"8,955",,,,"149,521",,,5.99,,,,,,,,
Twin County Electric Pwr Assn,,,Cooperative,"10,110",,,"9,429",,,,"120,346",,,7.83,,,,,,,,
Water Valley City of,,,Publicly Owned,"1,598",,,"1,365",,,,"21,415",,,6.37,,,,,,,,
West Point City of,,,Publicly Owned,"3,369",,,"2,456",,,,"37,037",,,6.63,,,,,,,,
Yazoo Valley Elec Power Assn,,,Cooperative,"8,998",,,"10,070",,,,"105,043",,,9.59,,,,,,,,
State Total,,,,"1,185,264",,,"1,242,778",,,,"16,855,661",,,7.37,,,,,,,,
Missouri,,,,,,,,,,,,,,,,,,,,,,
Albany City of,,,Publicly Owned,874,,,669,,,,"8,897",,,7.52,,,,,,,,
Aquila Inc,,,Investor-Owned,"239,214",,,"192,271",,,,"2,853,163",,,6.74,,,,,,,,
Atchison-Holt Electric Coop,,,Cooperative,"2,437",,,"1,937",,,,"23,835",,,8.13,,,,,,,,
Ava City of,,,Publicly Owned,"1,268",,,841,,,,"10,847",,,7.75,,,,,,,,
Barry Electric Cooperative,,,Cooperative,"7,782",,,"6,449",,,,"103,057",,,6.26,,,,,,,,
"Barton County Elec Coop, Inc",,,Cooperative,"4,698",,,"5,494",,,,"70,798",,,7.76,,,,,,,,
Bethany City of,,,Publicly Owned,"1,449",,,962,,,,"12,681",,,7.59,,,,,,,,
Black River Electric Coop,,,Cooperative,"19,554",,,"16,196",,,,"259,577",,,6.24,,,,,,,,
Boone Electric Cooperative,,,Cooperative,"24,240",,,"23,454",,,,"334,400",,,7.01,,,,,,,,
Butler City of,,,Publicly Owned,"1,997",,,"1,402",,,,"14,988",,,9.35,,,,,,,,
Cabool City of,,,Publicly Owned,774,,,554,,,,"7,770",,,7.13,,,,,,,,
California City of,,,Publicly Owned,"1,847",,,"1,107",,,,"14,910",,,7.42,,,,,,,,
Callaway Electric Cooperative,,,Cooperative,"11,144",,,"11,271",,,,"155,606",,,7.24,,,,,,,,
Cameron City of,,,Publicly Owned,"2,682",,,"2,084",,,,"28,770",,,7.24,,,,,,,,
Campbell City of,,,Publicly Owned,918,,,733,,,,"9,352",,,7.84,,,,,,,,
Carroll Electric Coop Corp,,,Cooperative,"8,763",,,"6,782",,,,"93,623",,,7.24,,,,,,,,
Carrollton Board of Public Wks,,,Publicly Owned,"1,821",,,"1,144",,,,"17,071",,,6.70,,,,,,,,
Carthage City of,,,Publicly Owned,"6,060",,,"3,893",,,,"65,360",,,5.96,,,,,,,,
Central Missouri Elec Coop Inc,,,Cooperative,"8,769",,,"9,633",,,,"141,913",,,6.79,,,,,,,,
Centralia City of,,,Publicly Owned,"1,653",,,"1,262",,,,"19,286",,,6.54,,,,,,,,
Chillicothe Municipal Utils,,,Publicly Owned,"3,853",,,"2,554",,,,"41,321",,,6.18,,,,,,,,
Citizens Electric Corporation,,,Cooperative,"22,004",,,"18,280",,,,"273,629",,,6.68,,,,,,,,
Clay County Electric Coop Corp,,,Cooperative,38,,,41,,,,439,,,9.34,,,,,,,,
Columbia City of,,,Publicly Owned,"30,316",,,"22,570",,,,"323,311",,,6.98,,,,,,,,
"Co-Mo Electric Cooperative, Inc.",,,Cooperative,"25,773",,,"21,087",,,,"294,487",,,7.16,,,,,,,,
Consolidated Electric Coop,,,Cooperative,"6,819",,,"7,227",,,,"109,980",,,6.57,,,,,,,,
Crane City of,,,Publicly Owned,570,,,383,,,,"5,666",,,6.76,,,,,,,,
"Crawford Electric Coop, Inc",,,Cooperative,"16,126",,,"15,150",,,,"212,220",,,7.14,,,,,,,,
Cuba City of,,,Publicly Owned,"1,381",,,"1,033",,,,"13,523",,,7.64,,,,,,,,
Cuivre River Electric Coop Inc,,,Cooperative,"41,367",,,"41,898",,,,"677,846",,,6.18,,,,,,,,
Easton City of,,,Publicly Owned,92,,,86,,,,"1,224",,,7.03,,,,,,,,
El Dorado Springs City of,,,Publicly Owned,"1,709",,,"1,099",,,,"14,800",,,7.43,,,,,,,,
"State                                             Class of           Number of              Revenue                             Sales                     Average Revenue Electric Utility                                   Ownership        Consumers     (thousand dollars)    (thousand kilowatthours)     per kilowatthour
(cents)",,,,,,,,,,,,,,,,,,,,,,
Empire District Electric Co,,,Investor-Owned,"109,774",,,,"97,889",,,"1,480,837",,,6.61,,,,,,,,
"Farmers' Electric Coop, Inc",,,Cooperative,"11,144",,,,"10,822",,,"137,393",,,7.88,,,,,,,,
Farmington City of,,,Publicly Owned,"4,482",,,,"3,513",,,"57,817",,,6.08,,,,,,,,
Fayette City of,,,Publicly Owned,"1,069",,,,777,,,"8,106",,,9.59,,,,,,,,
Fredericktown City of,,,Publicly Owned,"1,681",,,,"1,124",,,"18,260",,,6.16,,,,,,,,
Fulton City of,,,Publicly Owned,"4,079",,,,"2,735",,,"39,649",,,6.90,,,,,,,,
Gallatin City of,,,Publicly Owned,855,,,,836,,,"9,333",,,8.96,,,,,,,,
Galt City of,,,Publicly Owned,169,,,,96,,,"1,440",,,6.67,,,,,,,,
Gascosage Electric Cooperative,,,Cooperative,"7,230",,,,"6,713",,,"100,580",,,6.67,,,,,,,,
Gilman City City of,,,Publicly Owned,231,,,,279,,,"2,291",,,12.18,,,,,,,,
"Grundy Electric Coop, Inc",,,Cooperative,"5,657",,,,"4,864",,,"64,780",,,7.51,,,,,,,,
Hannibal City of,,,Publicly Owned,"7,683",,,,"4,163",,,"74,245",,,5.61,,,,,,,,
Harrisonville City of,,,Publicly Owned,"3,591",,,,"2,804",,,"38,069",,,7.37,,,,,,,,
Hermann City of,,,Publicly Owned,"1,247",,,,"1,009",,,"16,506",,,6.11,,,,,,,,
Higginsville City of,,,Publicly Owned,"1,986",,,,"1,341",,,"18,903",,,7.09,,,,,,,,
Houston City of,,,Publicly Owned,"1,109",,,,837,,,"17,201",,,4.87,,,,,,,,
Howard Electric Cooperative,,,Cooperative,"2,976",,,,"2,965",,,"34,280",,,8.65,,,,,,,,
"Howell-Oregon Elec Coop, Inc",,,Cooperative,"20,005",,,,"17,910",,,"255,573",,,7.01,,,,,,,,
Hunnewell City of,,,Publicly Owned,111,,,,82,,,"1,000",,,8.20,,,,,,,,
Independece City of,,,Publicly Owned,"48,974",,,,"38,905",,,"480,336",,,8.10,,,,,,,,
Intercounty Electric Coop Assn,,,Cooperative,"27,410",,,,"26,506",,,"378,650",,,7.00,,,,,,,,
Jackson City of,,,Publicly Owned,"5,115",,,,"4,181",,,"60,359",,,6.93,,,,,,,,
Kahoka City of,,,Publicly Owned,"1,039",,,,"1,014",,,"15,709",,,6.45,,,,,,,,
Kansas City Power & Light Co,,,Investor-Owned,"231,005",,,,"176,010",,,"2,321,133",,,7.58,,,,,,,,
Kennett City of,,,Publicly Owned,"4,763",,,,"3,227",,,"72,691",,,4.44,,,,,,,,
Kirkwood City of,,,Publicly Owned,"8,315",,,,"6,537",,,"88,121",,,7.42,,,,,,,,
La Plata City of,,,Publicly Owned,690,,,,457,,,"5,368",,,8.51,,,,,,,,
"Laclede Electric Coop, Inc",,,Cooperative,"26,725",,,,"25,633",,,"394,383",,,6.50,,,,,,,,
Lamar City of,,,Publicly Owned,"1,894",,,,"1,234",,,"21,220",,,5.82,,,,,,,,
Lebanon City of,,,Publicly Owned,"4,802",,,,"3,686",,,"60,897",,,6.05,,,,,,,,
Lewis County Rural E C A,,,Cooperative,"5,854",,,,"5,369",,,"68,065",,,7.89,,,,,,,,
Liberal City of,,,Publicly Owned,328,,,,254,,,"3,013",,,8.43,,,,,,,,
Linneus City of,,,Publicly Owned,200,,,,184,,,"2,300",,,8.00,,,,,,,,
Lockwood Water & Light Company,,,Publicly Owned,465,,,,360,,,"3,947",,,9.12,,,,,,,,
Macon City of,,,Publicly Owned,"2,451",,,,"2,023",,,"33,399",,,6.06,,,,,,,,
Macon Electric Cooperative,,,Cooperative,"10,263",,,,"8,626",,,"122,531",,,7.04,,,,,,,,
Malden City of,,,Publicly Owned,"2,084",,,,"1,255",,,"25,427",,,4.94,,,,,,,,
Mansfield City of,,,Publicly Owned,584,,,,617,,,"5,674",,,10.87,,,,,,,,
Marceline City of,,,Publicly Owned,"1,207",,,,"1,086",,,"12,954",,,8.38,,,,,,,,
Marshall City of,,,Publicly Owned,"4,920",,,,"3,333",,,"46,711",,,7.14,,,,,,,,
Meadville City of,,,Publicly Owned,239,,,,230,,,"2,800",,,8.21,,,,,,,,
Memphis City of,,,Publicly Owned,"1,058",,,,649,,,"7,861",,,8.26,,,,,,,,
Milan City of,,,Publicly Owned,798,,,,512,,,"7,479",,,6.85,,,,,,,,
Mindenmines City of,,,Publicly Owned,148,,,,144,,,"1,546",,,9.31,,,,,,,,
Missouri Rural Electric Coop,,,Cooperative,"4,227",,,,"3,725",,,"52,529",,,7.09,,,,,,,,
Monett City of,,,Publicly Owned,"3,334",,,,"2,251",,,"34,334",,,6.56,,,,,,,,
Monroe City City of,,,Publicly Owned,"1,150",,,,717,,,"11,802",,,6.08,,,,,,,,
Mount Vernon City of,,,Publicly Owned,"1,707",,,,"1,058",,,"16,920",,,6.25,,,,,,,,
Mountain View City of,,,Publicly Owned,"1,164",,,,952,,,"15,538",,,6.13,,,,,,,,
New Madrid City of,,,Publicly Owned,"1,778",,,,933,,,"24,278",,,3.84,,,,,,,,
Newburg City of,,,Publicly Owned,249,,,,262,,,"3,302",,,7.93,,,,,,,,
"New-Mac Electric Coop, Inc",,,Cooperative,"14,823",,,,"17,203",,,"215,025",,,8.00,,,,,,,,
Nixa City of,,,Publicly Owned,"5,284",,,,"2,777",,,"50,960",,,5.45,,,,,,,,
North Central MO Elec Coop Inc,,,Cooperative,"4,345",,,,"3,882",,,"37,924",,,10.24,,,,,,,,
Odessa City of,,,Publicly Owned,"1,839",,,,"1,793",,,"20,981",,,8.55,,,,,,,,
Osage Valley Elec Coop Assn,,,Cooperative,"13,526",,,,"14,538",,,"209,833",,,6.93,,,,,,,,
Osceola City of,,,Publicly Owned,367,,,,244,,,"3,067",,,7.96,,,,,,,,
Owensville City of,,,Publicly Owned,"1,175",,,,900,,,"10,871",,,8.28,,,,,,,,
Ozark Border Electric Coop,,,Cooperative,"30,233",,,,"26,541",,,"441,326",,,6.01,,,,,,,,
Ozark Electric Cooperative Inc,,,Cooperative,"24,598",,,,"23,857",,,"320,886",,,7.43,,,,,,,,
Palmyra City of,,,Publicly Owned,"1,485",,,,"1,069",,,"15,000",,,7.13,,,,,,,,
Paris City of,,,Publicly Owned,625,,,,550,,,"6,791",,,8.10,,,,,,,,
Pemiscot-Dunklin Elec Coop Inc,,,Cooperative,"4,457",,,,"4,522",,,"71,718",,,6.31,,,,,,,,
Perry City of,,,Publicly Owned,305,,,,227,,,"3,304",,,6.87,,,,,,,,
"Platte-Clay Electric Coop, Inc",,,Cooperative,"16,136",,,,"19,764",,,"261,497",,,7.56,,,,,,,,
Poplar Bluff City of,,,Publicly Owned,"7,702",,,,"4,973",,,"111,744",,,4.45,,,,,,,,
"State                                             Class of           Number of              Revenue                             Sales                     Average Revenue Electric Utility                                   Ownership        Consumers     (thousand dollars)    (thousand kilowatthours)     per kilowatthour
(cents)",,,,,,,,,,,,,,,,,,,,,,
Ralls County Electric Coop,,,Cooperative,"4,808",,,"4,968",,,,"55,274",,,8.99,,,,,,,,
Rich Hill City of,,,Publicly Owned,673,,,577,,,,"5,551",,,10.39,,,,,,,,
Richland City of,,,Publicly Owned,884,,,619,,,,"7,657",,,8.08,,,,,,,,
Rockport City of,,,Publicly Owned,678,,,705,,,,"8,318",,,8.48,,,,,,,,
Rolla City of,,,Publicly Owned,"6,476",,,"4,929",,,,"90,852",,,5.43,,,,,,,,
"Sac-Osage Electric Coop, Inc",,,Cooperative,"9,080",,,"8,402",,,,"111,275",,,7.55,,,,,,,,
Salem City of,,,Publicly Owned,"2,067",,,"1,370",,,,"19,993",,,6.85,,,,,,,,
Salisbury City of,,,Publicly Owned,852,,,625,,,,"11,074",,,5.64,,,,,,,,
SE-MA-NO Electric Cooperative,,,Cooperative,"4,905",,,"4,254",,,,"63,568",,,6.69,,,,,,,,
SEMO Electric Cooperative,,,Cooperative,"10,635",,,"10,158",,,,"154,380",,,6.58,,,,,,,,
Seymour City of,,,Publicly Owned,667,,,512,,,,"12,605",,,4.06,,,,,,,,
Shelbina City of,,,Publicly Owned,904,,,652,,,,"9,916",,,6.58,,,,,,,,
Sikeston City of,,,Publicly Owned,"7,376",,,"5,388",,,,"112,137",,,4.80,,,,,,,,
Slater City of,,,Publicly Owned,992,,,612,,,,"8,488",,,7.21,,,,,,,,
"Southwest Electric Coop, Inc",,,Cooperative,"31,532",,,"26,892",,,,"402,257",,,6.69,,,,,,,,
Springfield City of,,,Publicly Owned,"79,235",,,"46,994",,,,"854,490",,,5.50,,,,,,,,
St James City of,,,Publicly Owned,"1,672",,,"1,304",,,,"19,614",,,6.65,,,,,,,,
St Robert City of,,,Publicly Owned,"1,009",,,795,,,,"11,997",,,6.63,,,,,,,,
Stanberry City of,,,Publicly Owned,594,,,420,,,,"6,041",,,6.95,,,,,,,,
Steelville City of,,,Publicly Owned,655,,,518,,,,"6,951",,,7.45,,,,,,,,
Sullivan City of,,,Publicly Owned,"2,885",,,"2,275",,,,"36,000",,,6.32,,,,,,,,
Thayer City of,,,Publicly Owned,745,,,565,,,,"7,487",,,7.55,,,,,,,,
Three Rivers Electric Coop,,,Cooperative,"18,173",,,"16,756",,,,"246,897",,,6.79,,,,,,,,
Trenton Municipal Utilities,,,Publicly Owned,"2,714",,,"2,091",,,,"30,560",,,6.84,,,,,,,,
Tri-County Electric Coop Assn,,,Cooperative,"5,667",,,"5,128",,,,"68,114",,,7.53,,,,,,,,
Union Electric Co,,,Investor-Owned,"975,879",,,"867,601",,,,"12,015,691",,,7.22,,,,,,,,
Unionville City of,,,Publicly Owned,"1,070",,,541,,,,"8,600",,,6.29,,,,,,,,
"United Electric Coop, Inc",,,Cooperative,"8,587",,,"9,047",,,,"121,011",,,7.48,,,,,,,,
Vandalia City of,,,Publicly Owned,"1,470",,,974,,,,"12,111",,,8.04,,,,,,,,
Waynesville City of,,,Publicly Owned,"1,405",,,"1,112",,,,"19,058",,,5.83,,,,,,,,
Webster Electric Cooperative,,,Cooperative,"14,284",,,"12,386",,,,"198,567",,,6.24,,,,,,,,
West Central Electric Coop Inc,,,Cooperative,"12,586",,,"13,459",,,,"195,430",,,6.89,,,,,,,,
West Plains City of,,,Publicly Owned,"4,340",,,"3,533",,,,"51,824",,,6.82,,,,,,,,
White River Valley El Coop Inc,,,Cooperative,"31,643",,,"30,985",,,,"396,075",,,7.82,,,,,,,,
Willow Springs City of,,,Publicly Owned,860,,,615,,,,"8,428",,,7.30,,,,,,,,
Winona City of,,,Publicly Owned,637,,,420,,,,"7,221",,,5.82,,,,,,,,
State Total,,,,"2,463,550",,,"2,113,257",,,,"30,168,329",,,7.00,,,,,,,,
Montana,,,,,,,,,,,,,,,,,,,,,,
Avista Corp,,,Investor-Owned,10,,,7,,,,152,,,4.61,,,,,,,,
"Beartooth Electric Coop, Inc",,,Cooperative,"4,428",,,"3,724",,,,"44,752",,,8.32,,,,,,,,
"Big Flat Electric Coop, Inc",,,Cooperative,"1,431",,,"1,405",,,,"16,498",,,8.52,,,,,,,,
"Big Horn County Elec Coop, Inc",,,Cooperative,"2,876",,,"2,338",,,,"30,551",,,7.65,,,,,,,,
Big Horn Rural Electric Co,,,Cooperative,24,,,23,,,,315,,,7.30,,,,,,,,
Black Hills Power Inc,,,Investor-Owned,11,,,5,,,,69,,,7.25,,,,,,,,
"Energy Northwest, Inc",,,Investor-Owned,"10,789",,,"3,011",,,,"54,055",,,5.57,,,,,,,,
Fall River Rural Elec Coop Inc,,,Cooperative,"1,232",,,990,,,,"13,234",,,7.48,,,,,,,,
"Fergus Electric Coop, Inc",,,Cooperative,"5,085",,,"4,514",,,,"52,688",,,8.57,,,,,,,,
Flathead Electric Coop Inc,,,Cooperative,"36,118",,,"31,016",,,,"452,983",,,6.85,,,,,,,,
"Glacier Electric Coop, Inc",,,Cooperative,"5,354",,,"5,001",,,,"58,908",,,8.49,,,,,,,,
"Goldenwest Electric Coop, Inc",,,Cooperative,453,,,336,,,,"4,143",,,8.11,,,,,,,,
"Grand Electric Coop, Inc",,,Cooperative,13,,,7,,,,109,,,6.42,,,,,,,,
"Hill County Electric Coop, Inc",,,Cooperative,"3,125",,,"2,843",,,,"30,476",,,9.33,,,,,,,,
"Lincoln Electric Coop, Inc",,,Cooperative,"3,482",,,"2,580",,,,"50,104",,,5.15,,,,,,,,
"Lower Yellowstone R E A, Inc",,,Cooperative,"1,667",,,"1,652",,,,"23,675",,,6.98,,,,,,,,
Marias River Electric Coop Inc,,,Cooperative,"2,519",,,"1,481",,,,"30,000",,,4.94,,,,,,,,
"McCone Electric Co-op, Inc",,,Cooperative,"4,255",,,"3,555",,,,"37,349",,,9.52,,,,,,,,
McKenzie Electric Coop Inc,,,Cooperative,107,,,39,,,,496,,,7.86,,,,,,,,
MDU Resources Group Inc,,,Investor-Owned,"18,646",,,"10,451",,,,"142,073",,,7.36,,,,,,,,
"Mid-Yellowstone Elec Coop, Inc",,,Cooperative,"1,564",,,"1,300",,,,"16,556",,,7.85,,,,,,,,
"Missoula Electric Coop, Inc",,,Cooperative,"10,288",,,"7,701",,,,"117,223",,,6.57,,,,,,,,
"Northern Electric Coop, Inc",,,Cooperative,947,,,"1,185",,,,"14,773",,,8.02,,,,,,,,
"Northern Lights, Inc",,,Cooperative,"2,950",,,"2,905",,,,"30,619",,,9.49,,,,,,,,
NorthWestern Energy LLC,,,Investor-Owned,"237,339",,,"133,253",,,,"1,973,441",,,6.75,,,,,,,,
"Park Electric Cooperative, Inc",,,Cooperative,"4,262",,,"3,917",,,,"47,122",,,8.31,,,,,,,,
Powder River Energy Corp,,,Cooperative,90,,,46,,,,612,,,7.52,,,,,,,,
"Ravalli County Elec Coop, Inc",,,Cooperative,"7,233",,,"6,402",,,,"93,067",,,6.88,,,,,,,,
"State                                             Class of           Number of              Revenue                             Sales                     Average Revenue Electric Utility                                   Ownership        Consumers     (thousand dollars)    (thousand kilowatthours)     per kilowatthour
(cents)",,,,,,,,,,,,,,,,,,,,,,
"Sheridan Electric Coop, Inc",,,Cooperative,"2,440",,,,"1,917",,,"26,734",,,7.17,,,,,,,,
"Southeast Electric Coop, Inc",,,Cooperative,"1,875",,,,"1,469",,,"12,750",,,11.52,,,,,,,,
"Sun River Electric Coop, Inc",,,Cooperative,"3,741",,,,"3,586",,,"42,418",,,8.45,,,,,,,,
Tongue River Electric Coop Inc,,,Cooperative,"3,480",,,,"3,112",,,"48,301",,,6.44,,,,,,,,
Troy City of,,,Publicly Owned,752,,,,491,,,"9,039",,,5.43,,,,,,,,
USBIA-Mission Valley Power,,,Federal,"12,395",,,,"8,908",,,"179,320",,,4.97,,,,,,,,
"Valley Electric Coop, Inc",,,Cooperative,"1,562",,,,"1,418",,,"16,057",,,8.83,,,,,,,,
"Vigilante Electric Coop, Inc",,,Cooperative,"6,342",,,,"4,476",,,"72,465",,,6.18,,,,,,,,
Yellowstone Valley Elec Co-op,,,Cooperative,"12,097",,,,"10,114",,,"142,011",,,7.12,,,,,,,,
State Total,,,,"410,982",,,,"267,178",,,"3,885,138",,,6.88,,,,,,,,
Nebraska,,,,,,,,,,,,,,,,,,,,,,
Alliance City of,,,Publicly Owned,"4,138",,,,"2,495",,,"34,853",,,7.16,,,,,,,,
Ansley City of,,,Publicly Owned,274,,,,137,,,"2,162",,,6.34,,,,,,,,
Arapahoe City of,,,Publicly Owned,500,,,,426,,,"4,579",,,9.30,,,,,,,,
Arnold Village of,,,Publicly Owned,361,,,,217,,,"3,845",,,5.64,,,,,,,,
Auburn Board of Public Works,,,Publicly Owned,"2,177",,,,"1,249",,,"25,533",,,4.89,,,,,,,,
